lotid,logerror,transactiondate,aircond,style,basement,numbath,numbedroom,classbuild,qualitybuild,decktype,finishedarea1st,finishedarea,perimeterarea,totalarea,finishedareaEntry,countycode,numfireplace,numfullbath,garagenum,garagearea,tubflag,heatingtype,latitude,longitude,lotarea,poolnum,poolarea,citycode,countycode2,neighborhoodcode,regioncode,roomnum,storytype,num34bath,material,unitnum,year,numstories,fireplace,buildvalue,parcelvalue,taxyear,landvalue,totaltaxvalue,taxdelinquencyflag,taxdelinquencyyear,mypointer
10792572,,"",1,,,3,3,,4,,,1666,,,,6037,0,3,,,,2,34173700,-118604000,493881,1,,12447,3101,48570,96389,0,,,,1,1979,,,186325,248652,2015,62327,3078.69,"",,7945
17280615,,"",,,,2,3,,,,944,1376,,,944,6111,0,2,2,414,,,34211450,-118866378,10000,,,34278,2061,,96383,7,,,,,1960,1,,48786,67009,2015,18223,792.16,"",,14291
14374136,,"",,,,2.5,4,,,,,2609,,,,6059,0,2,2,663,TRUE,,33649919,-117692011,9637,1,,32380,1286,,96962,9,,1,,,1977,2,,219006,606825,2015,387819,6404.78,"",,6691
11188519,,"",1,,,3,4,,4,,,1983,,,,6037,0,3,,,,2,34600564,-118166455,6801,1,,40227,3101,,97329,0,,,,1,1992,,,139346,174182,2015,34836,3343.47,"",,26972
10752690,,"",1,,,1,1,,7,,,774,,,,6037,0,1,,,,2,34151800,-118643000,526590,1,,37688,3101,,96337,0,,,,1,1972,,,160000,265000,2016,105000,3927,"",,10485
11624078,,"",1,,,2,2,,9,,,1350,,,,6037,0,2,,,,2,34056700,-118412000,589265,1,,12447,3101,114246,96048,0,,,,1,1985,,,58378,146999,2016,88621,1788.73,"",,19804
11075837,,"",1,,,3,5,,4,,,2526,,,,6037,0,3,,,,2,34266053,-118545089,7612,1,,12447,3101,33183,96356,0,,,,1,1965,,,266398,592223,2015,325825,7446.69,"",,11269
17196286,,"",,,,5.5,4,,,66,2956,5851,,,2956,6111,1,5,4,1048,,,34300701,-118911370,27555,1,300,25974,2061,,97097,11,,1,,,2003,2,,817000,1518000,2016,701000,16868.02,"",,9522
17112067,-0.0471,2016-03-29,,,,2,3,,,,1358,1358,,,1358,6111,0,2,1,0,,,34236600,-119175000,,,,13150,2061,,97107,5,,,,,2014,1,,75245,215492,2015,140247,4052.9,"",,14510
11067399,,"",1,,,3,4,,4,,,3167,,,,6037,0,3,,,,2,34280052,-118564024,6501,,,12447,3101,275078,96356,0,,,,1,1992,,,353015,501396,2015,148381,6232.78,"",,7584
11038073,,"",,,,2,3,,7,,,2078,,,,6037,0,2,,,,2,34256761,-118428040,7425,,,12447,3101,40215,96361,0,,,,1,1953,,,94473,110356,2015,15883,2275.4,Y,15,17411
11525133,,"",1,,,3,2,,9,,,1680,,,,6037,0,3,,,,2,33974500,-118424000,108031,,,12447,3101,13327,96072,0,,,,1,2006,,,370486,786688,2016,416202,12418.58,Y,12,27924
12043583,,"",1,,,3,5,,8,,,2275,,,,6037,0,3,,,,2,34227475,-118259975,8355,1,,45457,3101,273400,96330,0,,,,1,1958,,,274000,937000,2016,663000,10222.8,"",,12266
11602431,,"",,,,2,3,,4,,,2039,,,,6037,0,2,,,,2,34047843,-118396229,6834,1,,12447,3101,403183,96016,0,,,,1,1950,,,366000,1465000,2015,1099000,18390.97,"",,19109
17153951,,"",,,,2.5,3,,,,540,1427,,,540,6111,1,2,2,0,,,34186630,-119220748,,,,13150,2061,762951,97106,5,,1,,,2006,2,,223000,371000,2015,148000,7563.7,"",,1419
14424993,,"",,,,4.5,5,,,,,4231,,,,6059,0,4,2,428,TRUE,,33484889,-117639366,36000,1,,33840,1286,,96985,0,,1,,,1998,,,755250,1221491,2015,466241,12937.72,"",,22861
13058509,,"",1,,,2,2,,7,,,1048,,,,6037,0,2,,,,2,34001200,-117807000,461407,1,,24384,3101,,96505,0,,,,1,1979,,,136000,337000,2015,201000,4133.26,"",,14260
11755177,,"",1,,,3,3,,8,,,3155,,,,6037,0,3,,,,2,34061264,-118365616,8499,1,,12447,3101,276450,96029,0,,,,1,1926,,,238354,338254,2016,99900,4300.53,"",,2458
17054472,0.071499343405,2017-09-14,,,,2.5,3,,,66,567,1814,,,567,6111,1,2,2,519,,,34456368,-119264516,100188,,,13091,2061,,97099,6,,1,,,2006,2,,238800,257985,2016,19185,2723.02,"",,25254
11662290,,"",1,,,3,2,,7,,,1863,,,,6037,0,3,,,,2,34029564,-118515060,1895,,,12447,3101,19810,96149,0,,,,1,1921,,,302822,824488,2015,521666,10017.83,"",,17374
11466519,,"",1,,,2,2,,4,,,1140,,,,6037,0,2,,,,2,33957500,-118437000,68445,,,12447,3101,276514,96129,0,,,,1,1983,,,155000,524000,2015,369000,6282.26,"",,9033
14057849,,"",,,,3,5,,,,,2864,,,,6059,0,3,2,437,TRUE,,33665691,-117952497,7020,1,,25218,1286,,96964,10,,,,,1965,2,,211658,752042,2015,540384,8577.82,"",,30372
11937036,,"",1,,,3,5,,7,,,2174,,,,6037,0,3,,,,2,34061931,-118241738,3096,,,12447,3101,276257,95993,0,,,,1,1885,,,185821,281809,2015,95988,3588.86,"",,886
12547084,,"",1,,,1,1,,12,,,960,,,,6037,0,1,,,,2,33764900,-118176000,42887,,,46298,3101,416302,96236,0,,,,1,1984,,,260293,421771,2015,161478,5053.57,"",,4082
11046411,,"",1,,,2,2,,8,,,961,,,,6037,0,2,,,,2,34244500,-118467000,47569,1,,12447,3101,13017,96369,0,,,,1,1980,,,161425,201521,2016,40096,2536.01,"",,26765
17120599,,"",,,,2,4,,,,2007,2007,,,2007,6111,1,2,2,556,,,34221936,-119173774,6021,,,13150,2061,,97107,8,,,,,1997,1,,165851,276412,2015,110561,3395.36,"",,25637
14157955,,"",,,,2.5,5,,,,,1781,,,,6059,1,2,2,494,TRUE,,33925955,-117882849,6363,,,17150,1286,,97035,8,,1,,,1966,2,,110488,543744,2015,433256,6419.92,"",,6787
11564256,,"",1,,,2,2,,7,,,1319,,,,6037,0,2,,,,2,34042900,-118447000,7245,1,,12447,3101,117954,96006,0,,,,1,1982,,,197019,463110,2016,266091,5626.51,"",,29341
14133069,,"",13,,,2.5,4,,,,,2334,,,,6059,1,2,2,690,,,33884108,-117975288,8112,,,24812,1286,,97041,8,,1,,,1976,2,,154576,713986,2015,559410,8198.6,"",,8231
14490814,,"",13,,,2.5,5,,,,,2882,,,,6059,0,2,2,644,,,33618533,-117660201,6825,1,,12773,1286,,96995,10,,1,,,1971,2,,96464,121329,2016,24865,1196.74,"",,2169
11987165,,"",,,,2,3,,4,,,2170,,,,6037,0,2,,,,2,34072416,-118351992,5979,1,,12447,3101,276450,96017,0,,,,1,1933,,,56841,349242,2015,292401,4369.57,"",,19064
10807786,,"",1,,,4,4,,4,,,1998,,,,6037,0,4,,,,2,34166031,-118590826,7485,,,12447,3101,48570,96387,0,,,,1,1953,,,270403,353448,2015,83045,4390.4,"",,25264
11170344,-0.0171,2016-05-23,1,,,2,2,,4,,,1067,,,,6037,0,2,,,,2,34413700,-118549000,244076,1,,54311,3101,48200,96378,0,,,,1,1987,,,154443,276021,2015,121578,4045.61,"",,7408
10963256,,"",,,,3,4,,7,,,1670,,,,6037,0,3,,,,2,34320906,-118453981,8926,1,,12447,3101,34213,96368,0,,,,1,1954,,,189095,421190,2015,232095,5326.43,"",,34485
10719072,,"",,,,2,3,,7,,,1358,,,,6037,0,2,,,,2,34206847,-118627207,7815,1,,12447,3101,268588,96342,0,,,,1,1956,,,70419,219186,2015,148767,2872.61,"",,1793
13962205,,"",,,,2.5,3,,,,,2272,,,,6059,0,2,2,400,,,33749375,-117799241,16500,1,,40081,1286,,97016,7,,1,,,1952,1,,102385,672000,2015,569615,8113.76,"",,21349
14120138,,"",1,,,2,4,,,,,2278,,,,6059,1,2,2,598,,6,33843597,-118052136,5280,1,,15237,1286,,96183,7,,,,,1966,2,,163758,463073,2016,299315,5355.86,"",,1070
12234322,,"",,,,1,2,,7,,,976,,,,6037,0,1,,,,7,33934173,-118269630,5222,,,12447,3101,268496,96042,0,,,,1,1926,,,9357,18311,2015,8954,551.83,Y,15,22815
11567902,,"",1,,,2,2,,4,,,1340,,,,6037,0,2,,,,2,34050100,-118472000,34128,1,,12447,3101,113910,96030,0,,,,1,1970,,,231000,631000,2015,4e+05,7742.49,"",,6822
10892728,,"",1,,,2,3,,7,,,1355,,,,6037,0,2,,,,2,34176586,-118396459,8170,,,12447,3101,268548,96452,0,,,,1,1950,,,84350,421769,2015,337419,5176.98,"",,29831
13925301,,"",5,,,2,3,,,,,1609,,,,6059,1,2,2,441,,6,33795415,-118071921,7395,1,,46314,1286,,96218,5,,,,,1959,1,,97166,415178,2015,318012,5113.98,"",,5007
11041945,,"",1,,,3,2,,4,,,1320,,,,6037,0,3,,,,2,34236000,-118459000,81895,1,,12447,3101,13017,96369,0,,,,1,1980,,,140772,235407,2015,94635,2889.64,"",,593
14205512,,"",,,,2.5,4,,,,,2117,,,,6059,0,2,2,537,TRUE,,33847310,-117768366,6175,,,16764,1286,113455,97026,8,,1,,,1973,1,,141048,599492,2016,458444,6467.52,"",,19832
12475305,,"",1,,,2,3,,7,,,1337,,,,6037,0,2,,,,2,33868756,-118147492,6072,,,46298,3101,276476,96239,0,,,,1,1957,,,85676,213557,2015,127881,2734.1,"",,1290
17161387,,"",,,,1,2,,,,1139,1139,,,1139,6111,0,1,1,396,,,34205192,-119173700,4800,,,13150,2061,,97101,5,,,,,1947,1,,45647,163037,2015,117390,2017.86,"",,27803
17247178,,"",,,,2.5,3,,,,1098,2101,,,1098,6111,1,2,2,484,,,34255863,-118730401,10653,,,27110,2061,,97118,8,,1,,,2000,2,,258447,430741,2016,172294,5003.68,"",,27404
10742119,,"",1,,,3,3,,7,,,1749,,,,6037,0,3,,,,2,34148014,-118769935,1122,1,,9840,3101,,96336,0,,,,1,1981,,,213393,338182,2016,124789,4169.03,"",,432
11182044,,"",1,,,2,3,,4,,,1980,,,,6037,0,2,,,,2,34620982,-118167706,111995,1,,40227,3101,,97329,0,,,,1,1978,,,201525,255590,2015,54065,3339.22,"",,31788
17236002,,"",,,,4.5,4,,,,2223,3973,,,2223,6111,2,4,2,632,,,34308366,-118751682,8002,,,27110,2061,,97118,10,,1,,,2006,2,,303444,866982,2015,563538,9634.66,"",,2864
12067831,,"",1,,,1,1,,6,,,785,,,,6037,0,1,,,,2,34160600,-118252000,51965,1,,45457,3101,275257,96326,0,,,,1,1973,,,28500,30848,2016,2348,397.65,"",,22532
17197223,,"",,,,2.5,3,,,,846,1587,,,846,6111,1,2,1,305,,,34277927,-118897647,3847,,,25974,2061,,97097,6,,1,,,1983,2,,175064,269322,2016,94258,2964.9,"",,22289
17200460,,"",,,,3,4,,,,1188,2060,,,1188,6111,1,3,2,441,,,34263116,-118872682,7520,1,400,25974,2061,,97097,7,,,,,1987,2,,273406,455676,2016,182270,5113.88,"",,25440
12908522,,"",1,,,3,4,,4,,,2662,,,,6037,0,3,,,TRUE,2,34078649,-117824760,9332,,,33836,3101,,96513,0,,,,1,1977,,,310597,537938,2015,227341,6559.94,"",,5243
17236602,,"",,,,2.5,4,,,,912,1860,,,912,6111,1,2,2,664,,,34282777,-118682522,10682,1,540,27110,2061,,97116,8,,1,,,1986,2,,307066,504219,2015,197153,5773.52,"",,5824
12126039,,"",1,,,3,3,,8,,,2308,,,,6037,0,3,,,,2,34157006,-118070594,15760,1,,47019,3101,274705,96295,0,,,,1,1950,,,223311,364603,2016,141292,4452.7,"",,30148
10884154,,"",,,,3,4,,7,,,1948,,,,6037,0,3,,,,2,34198999,-118414751,7184,1,,12447,3101,268548,96450,0,,,,1,1955,,,168165,343055,2015,174890,4241.04,"",,24723
17240711,0.007,2016-08-15,,,,2.5,3,,,,1083,1983,,,1083,6111,1,2,2,607,,,34292607,-118671140,9536,,,27110,2061,,97116,7,,1,,,1986,2,,347342,578903,2015,231561,6761.96,"",,2676
11950444,,"",1,,,1,2,,7,,,1216,,,,6037,0,1,,,,2,34116226,-118255275,6751,,,12447,3101,268010,96020,0,,,,1,1922,,,81781,311742,2015,229961,3963.81,"",,21032
10793260,,"",1,,,2,2,,7,,,920,,,,6037,0,2,,,,2,34170500,-118600000,70376,1,,12447,3101,48570,96389,0,,,,1,1987,,,107540,211108,2015,103568,2632.51,"",,21341
14200612,,"",13,,,3.5,4,,,,,3341,,,,6059,0,3,2,690,TRUE,,33883122,-117743147,28000,1,,21412,1286,,97079,10,,1,,,1981,2,,390790,585096,2015,194306,7140.52,"",,6466
11130633,,"",1,,,2,3,,7,,,1272,,,,6037,0,2,,,,2,34374454,-118556991,6079,1,,54311,3101,26134,96352,0,,,,1,1976,,,149377,281639,2015,132262,6301.26,"",,2890
10913418,,"",1,,,3,3,,4,,,1973,,,,6037,0,3,,,,2,34149114,-118420699,9378,,,12447,3101,27080,96424,0,,,,1,1953,,,300205,461849,2015,161644,5713.9,"",,31902
12178462,-0.0823,2016-05-13,,,,2,3,,4,,,1421,,,,6037,0,2,,,,2,34234872,-118233163,7786,1,,396551,3101,,96330,0,,,,1,1954,,,120939,334490,2015,213551,3816.55,"",,11927
17085860,,"",,,,1,3,,,,900,900,,,900,6111,0,1,1,220,,,34260589,-119270362,4755,,,34543,2061,,97081,5,,,,,1956,1,,37701,62138,2015,24437,761.26,"",,24269
10836274,,"",1,,,3,4,,7,,,2030,,,,6037,0,3,,,TRUE,2,34197280,-118506422,19574,,,12447,3101,32368,96415,0,,,,1,1947,,,156764,564354,2015,407590,7007.82,"",,10342
17168033,-0.152,2016-04-18,,,,2,4,,,,1233,1233,,,1233,6111,1,2,1,360,,,34170894,-119186999,6119,,,13150,2061,,97104,6,,,,,1955,1,,110284,183805,2015,73521,2136.72,"",,1527
11064380,,"",1,,,2,4,,4,,,1501,,,,6037,0,2,,,,2,34260870,-118503973,9000,1,,12447,3101,31817,96370,0,,,,1,1957,,,113727,467150,2015,353423,5822.78,"",,32340
17277353,,"",,,,3,5,,,,1492,2902,,,1492,6111,1,3,2,438,,,34175973,-118903389,5918,,,34278,2061,46736,96351,9,,,,,2002,2,,239500,685000,2015,445500,7183.52,"",,31949
12149908,,"",1,,,2,3,,4,,,1612,,,,6037,0,2,,,,2,34226404,-118230025,9628,1,,396551,3101,,96330,0,,,,1,1957,,,225364,671581,2015,446217,7613.76,"",,11994
14055050,,"",,7,,1.5,3,,,,,1100,,,,6059,0,1,1,0,,6,33675344,-117955045,880,1,,25218,1286,,96964,5,,1,6,,1963,2,,53395,135428,2016,82033,1726.42,"",,10164
12705750,-0.0587,2016-03-15,,,,4,6,,4,,,4072,,,,6037,0,4,,,,2,33764707,-118367872,26731,1,,54053,3101,,96122,0,,,,1,1969,,,338519,1348381,2015,1009862,15479.57,"",,30869
10759024,,"",1,,,3,4,,4,,,2551,,,,6037,0,3,,,,2,34149258,-118615078,33656,1,,12447,3101,48570,96387,0,,,,1,1965,,,103709,139390,2015,35681,2034.17,"",,10943
14206602,,"",13,,,3,4,,,,,2802,,,,6059,1,3,2,644,,,33853122,-117763641,21000,1,,16764,1286,113455,97027,9,,,,,1978,2,,268006,962948,2015,694942,10375.56,"",,10313
17186169,,"",,,,2,4,,,,1105,1105,,,1105,6111,0,2,2,440,,,34155639,-119155988,6000,,,13150,2061,,97104,6,,,,,1971,1,,61666,75276,2015,13610,847.4,"",,11381
13046644,,"",1,,,3,4,,4,,,2255,,,,6037,0,3,,,,2,34127628,-117769487,10975,1,,39308,3101,763171,96494,0,,,,1,1976,,,131627,149643,2015,18016,1998.2,"",,4200
10901935,,"",1,,,3,3,,4,,,1650,,,,6037,0,3,,,,2,34156900,-118392000,13999,,,12447,3101,268551,96452,0,,,,1,2005,,,246226,355334,2015,109108,4338.87,"",,28351
11542162,,"",1,,,3,2,,4,,,1755,,,,6037,0,3,,,,2,34002600,-118423000,22639,1,,12447,3101,116415,96047,0,,,,1,1993,,,268486,470295,2015,201809,5830.45,"",,26658
11180431,,"",1,,,2,3,,6,,,1429,,,,6037,0,2,,,,2,34282062,-118545732,12472,1,,12447,3101,275078,96356,0,,,,1,1972,,,112692,563463,2016,450771,6997.34,"",,19477
10803569,,"",1,,,1,1,,8,,,809,,,,6037,0,1,,,,2,34167500,-118525000,103146,1,,12447,3101,51906,96349,0,,,,1,1971,,,209900,280000,2016,70100,3330.72,"",,2317
17253880,,"",,,,1.5,4,,,,1226,1226,,,1226,6111,0,1,2,441,,,34257487,-118766654,10290,,,27110,2061,,97118,6,,1,,,1962,1,,130673,192121,2016,61448,2521.18,"",,19300
11091461,,"",1,,,3,3,,7,,,1597,,,,6037,0,3,,,,2,34247600,-118538000,181770,1,,12447,3101,33183,96354,0,,,,1,1979,,,189191,357257,2016,168066,4420.95,"",,4028
17288678,,"",,,,2.5,3,,,,3130,3130,,,3130,6111,2,2,3,770,,,34186951,-118789629,20349,,,34278,2061,,96385,8,,1,,,1996,1,,381640,1417527,2016,1035887,15643.16,"",,34497
17076036,,"",,,,2.5,4,,,66,1236,3932,,,1236,6111,1,2,2,484,,,34284240,-119272017,19989,,,34543,2061,,97081,8,,1,,,1989,2,,341117,1400982,2015,1059865,14763.92,"",,449
17200386,,"",,,,3,4,,,,1188,2396,,,1188,6111,2,3,2,661,,,34265759,-118872445,8172,,,25974,2061,,97097,7,,,,,1987,2,,213657,325333,2015,111676,3706.34,"",,33550
13835194,,"",,,,3,4,,,,,2642,,,,6059,0,3,2,580,,,33770230,-117883072,10850,1,,47568,1286,268157,97006,8,,,,,1966,1,,178123,302248,2015,124125,3692.08,"",,32406
11076890,,"",1,,,3,3,,4,,,3139,,,,6037,0,3,,,,2,34262523,-118600475,12759,,,12447,3101,37835,96346,0,,,,1,1981,,,245868,344115,2015,98247,4469.85,"",,24841
11045160,,"",1,,,3,3,,4,,,1284,,,,6037,0,3,,,,2,34225700,-118463000,48036,1,,12447,3101,13017,96369,0,,,,1,1981,,,132893,166110,2015,33217,2051.67,"",,9548
12114153,,"",1,,,2,2,,4,,,870,,,,6037,0,2,,,,2,34147300,-118126000,72838,,,47019,3101,275958,96294,0,,,,1,1987,,,143200,391000,2015,247800,4577.45,"",,4079
11284685,,"",1,,,3,4,,4,,,2518,,,,6037,0,3,,,,2,34678417,-118168027,8844,1,,5534,3101,,97319,0,,,,1,2001,,,253100,301000,2015,47900,4669.2,"",,5748
17238768,,"",,,,2,3,,,,1427,1427,,,1427,6111,1,2,2,580,,,34290473,-118705062,8000,1,450,27110,2061,,97116,6,,,,,1964,1,,62149,78258,2015,16109,1190.58,"",,31242
12854836,,"",1,,,3,3,,4,,,1296,,,,6037,0,3,,,TRUE,2,34020966,-117806581,8136,,,24384,3101,,96505,0,,,,1,1995,,,113000,338000,2015,225000,4360.49,"",,30486
12333689,,"",1,,,2,2,,7,,,1696,,,,6037,0,2,,,,2,33932504,-118133898,14754,1,,4406,3101,,96101,0,,,,1,1948,,,170296,316239,2015,145943,4104.24,"",,26301
12142975,,"",1,,,2,2,,7,,,1418,,,,6037,0,2,,,,2,34130400,-118060000,102960,1,,50749,3101,,96268,0,,,,1,1974,,,139300,509000,2015,369700,6063.47,"",,19437
12014024,,"",1,,,2,2,,4,,,1292,,,,6037,0,2,,,,2,34117300,-118340000,601765,1,,12447,3101,274049,96049,0,,,,1,1966,,,174183,266397,2015,92214,3409.77,"",,13261
11062969,,"",1,,,2,3,,8,,,1403,,,,6037,0,2,,,,2,34222100,-118505000,323264,1,,12447,3101,33183,96355,0,,,,1,1971,,,49107,77162,2016,28055,1042.85,"",,9004
17176375,,"",,,,2.5,3,,,,454,1074,,,454,6111,0,2,2,431,,,34212964,-119146786,1908,,,13150,2061,762938,97101,5,,1,,,1998,2,,103809,173012,2016,69203,1991.68,"",,25647
17244153,,"",,,,1.5,4,,,,1227,1227,,,1227,6111,0,1,2,441,,,34278030,-118767737,8000,1,450,27110,2061,,97118,8,,1,,,1961,1,,139500,399000,2015,259500,4699.38,"",,13583
12557296,,"",1,,,2,2,,,,,1040,,,,6037,0,2,,,,2,33766200,-118197000,33261,1,,46298,3101,273486,96236,0,,,,1,2007,,,294655,423230,2015,128575,5165.4,"",,24079
10923098,0.000885649760978,2017-06-23,,,,2,4,,6,,,1482,,,,6037,0,2,,,,2,34227567,-118367593,6120,1,,12447,3101,41131,96375,0,,,,1,1959,,,135146,292006,2016,156860,3604.61,"",,317
17167517,,"",,,,2,3,,,,1264,1264,,,1264,6111,0,2,1,360,,,34175931,-119169917,6000,,,13150,2061,,97104,6,,,,,1954,1,,112398,224898,2015,112500,2688.82,"",,13171
14477179,,"",,,,2.5,3,,,,,2723,,,,6059,0,2,2,600,,,33642994,-117630018,6000,1,,12773,1286,,96996,8,,1,,,1985,2,,274697,451721,2015,177024,4588.68,"",,26792
12169142,,"",1,,,1,1,,4,,,876,,,,6037,0,1,,,,2,34185700,-118133000,28997,,,30187,3101,,96265,0,,,,1,1959,,,48328,150359,2015,102031,2080.44,Y,10,16854
11181612,,"",1,,,3,4,,4,,,2552,,,,6037,0,3,,,,2,34284587,-118535746,13268,1,,12447,3101,275078,96356,0,,,,1,1978,,,268000,814000,2015,546000,9948.23,"",,8465
10723343,,"",1,,,3,5,,4,,,2610,,,,6037,0,3,,,,2,34200638,-118637440,11586,1,,12447,3101,268588,96342,0,,,,1,1966,,,189390,484669,2015,295279,6101.25,"",,7223
10723973,,"",1,,,2,3,,4,,,1990,,,,6037,0,2,,,,2,34208909,-118646124,11488,1,,12447,3101,268588,96339,0,,,,1,1977,,,123000,239451,2015,116451,3131,"",,19009
11393072,,"",,,,1,2,,7,,,1008,,,,6037,0,1,,,,7,33982940,-118323890,4800,1,,12447,3101,115729,96024,0,,,,1,1923,,,39438,63926,2015,24488,846.72,"",,28034
17173635,,"",,,,1,3,,,,950,1238,,,950,6111,0,1,1,360,,,34155844,-119190845,7000,,,47198,2061,,97109,6,,,,,1953,1,,29519,43753,2015,14234,531.98,"",,15427
11061510,0.141325286955,2017-04-05,1,,,3,4,,8,,,2325,,,,6037,0,3,,,,2,34229400,-118496000,81419,,,12447,3101,13017,96369,0,,,,1,1988,,,275820,466036,2016,190216,5676.95,"",,16534
17250232,,"",,,,2.5,3,,,,782,1609,,,782,6111,1,2,2,516,,,34265034,-118669253,7324,,,27110,2061,,97116,6,,1,,,2002,2,,176000,501000,2016,325000,5638.42,"",,29297
11102496,,"",1,,,2,3,,7,,,1087,,,,6037,0,2,,,,2,34436183,-118486729,9571,,,54311,3101,37739,96374,0,,,,1,1971,,,122497,213930,2015,91433,3239.81,"",,31417
10867425,,"",1,,,4,5,,9,,,3798,,,,6037,0,4,,,,2,34145058,-118475393,29351,1,,12447,3101,51906,96426,0,,,,1,1961,,,667919,1740732,2016,1072813,21133.29,"",,25217
11671940,,"",1,,,3,2,,1,,,2107,,,,6037,0,3,,,,2,34073732,-118555635,241653,1,,12447,3101,19810,96120,0,,,,1,1985,,,235000,1089000,2015,854000,13212.47,"",,12053
14503166,,"",13,,,2,3,,,,,1246,,,,6059,0,2,2,462,TRUE,,33649999,-117655290,5198,1,,12773,1286,,96995,5,,,,,1976,1,,116827,416383,2016,299556,4236.92,"",,13197
12527779,,"",1,,,2,2,,7,,,1288,,,,6037,0,2,,,,2,33758129,-118124063,3184,,,46298,3101,116828,96237,0,,,,1,1928,,,136028,659167,2015,523139,7906.48,"",,1669
11005260,,"",1,,,3,2,,7,,,1410,,,,6037,0,3,,,,2,34233800,-118269000,171855,,,12447,3101,27484,96284,0,,,,1,1987,,,251348,352062,2015,100714,4333.53,"",,16587
11082667,,"",1,,,2,3,,4,,,2097,,,,6037,0,2,,,,2,34258154,-118530054,11254,,,12447,3101,33183,96356,0,,,,1,1979,,,237296,395750,2015,158454,5019.15,"",,5125
14461386,,"",,,,4.5,5,,,,,5070,,,,6059,0,4,2,625,TRUE,,33562597,-117592933,11527,1,,17597,1286,,96989,0,,1,,,2001,,,912759,1784965,2015,872206,20399.94,"",,19159
10926654,,"",,,,2,3,,7,,,1089,,,,6037,0,2,,,,7,34187811,-118365810,6874,1,,12447,3101,46795,96451,0,,,,1,1942,,,105345,300136,2015,194791,3682.51,"",,34422
14309111,,"",,,,2,2,,,,,1270,,,,6059,0,2,2,483,,6,33667610,-117820185,3904,,,52650,1286,275824,96947,4,,,,,1965,1,TRUE,64183,87143,2016,22960,981.48,"",,1326
17299125,,"",,,,2.5,4,,,,1011,1936,,,1011,6111,1,2,2,431,,,34179239,-118751378,6936,,,53655,2061,,96393,8,,1,,,1986,2,,254680,391809,2015,137129,5357.36,"",,16230
14303056,,"",,,,2.5,4,,,,,1897,,,,6059,1,2,2,481,,,33706227,-117796577,5100,,,52650,1286,275916,96943,8,,1,,,1973,2,,65636,91182,2015,25546,1109.1,"",,4869
12319898,,"",1,,,2,2,,4,,,1075,,,,6037,0,2,,,,2,33944200,-118161000,61664,1,,47762,3101,,96101,0,,,,1,1973,,,150363,187845,2015,37482,3061.06,"",,17687
11068255,,"",1,,,3,4,,4,,,2857,,,,6037,0,3,,,,2,34274459,-118580964,6806,,,12447,3101,275078,96356,0,,,,1,2001,,,362490,671739,2015,309249,10047.12,"",,19972
10736231,,"",1,,,2,3,,4,,,1242,,,,6037,0,2,,,,2,34148833,-118753646,210782,1,,9840,3101,764089,96336,0,,,,1,1976,,,103000,384000,2015,281000,4999.87,"",,7293
11160440,,"",1,,,2,4,,7,,,1362,,,,6037,0,2,,,,2,34454365,-118388830,7354,,,54311,3101,37739,96401,0,,,,1,1974,,,207437,342869,2015,135432,4758.75,"",,24634
11983439,,"",,,,6,7,,10,,,8477,,,,6037,0,6,,,,2,34067787,-118329872,28797,1,,12447,3101,274517,96001,0,,,,1,1928,,,765666,1985315,2015,1219649,25065.4,"",,16429
17298300,,"",,,,2.5,3,,,,1305,1694,,,1305,6111,1,2,2,459,,,34179881,-118782553,5751,,,53655,2061,,96393,6,,1,,,1990,2,,224054,373419,2016,149365,4853.84,"",,17718
12559222,,"",1,,,2,2,,,,,960,,,,6037,0,2,,,,2,33766300,-118188000,47343,1,,46298,3101,273486,96236,0,,,,1,2004,,,259000,433000,2015,174000,5613.26,"",,29848
13051234,,"",1,,,3,4,,4,,,2920,,,,6037,0,3,,,,2,34124664,-117725549,12332,1,,30908,3101,764142,96469,0,,,,1,1968,,,279900,725000,2015,445100,8798.29,"",,30240
17063575,,"",,,,2.5,4,,,,1260,2290,,,1260,6111,1,2,2,648,,,34409675,-118916693,7476,1,560,18098,2061,,97094,8,,1,,,1980,2,,191542,293391,2016,101849,3324.88,"",,25818
11143194,,"",1,,,2,2,,8,,,988,,,,6037,0,2,,,,2,34404364,-118483270,424072,1,,54311,3101,26134,96352,0,,,,1,1985,,,164000,267000,2016,103000,3674.62,"",,1336
17265491,,"",,,,2,4,,,,917,1307,,,917,6111,1,2,2,0,,,34181925,-118906462,3049,,,34278,2061,46736,96351,7,,,,,1979,2,,112900,149073,2016,36173,1631.78,"",,7942
11082100,,"",1,,,2,2,,4,,,915,,,,6037,0,2,,,,2,34258200,-118528000,197115,1,,12447,3101,33183,96356,0,,,,1,1972,,,114920,155731,2015,40811,1901.31,"",,4600
11005348,0.0353035125898,2017-06-21,,,,2,3,,7,,,2076,,,,6037,0,2,,,,2,34240684,-118270587,8166,1,,12447,3101,27484,96284,0,,,,1,1956,,,221750,395981,2016,174231,4818.28,"",,4809
17156492,0.0147532057162,2017-01-30,,,,2,3,,,,960,1821,,,960,6111,0,2,2,0,,,34180187,-119208868,3920,,,47198,2061,,97109,7,,,,,1978,2,,137000,392000,2016,255000,4546.62,"",,6014
10803277,,"",1,,,2,2,,7,,,1205,,,,6037,0,2,,,,2,34167900,-118527000,93306,1,,12447,3101,51906,96349,0,,,,1,1970,,,102000,323000,2016,221000,3862.34,"",,28064
